No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
7909,2016,11,25,13,110,130,25,97,2200,7,4.3,1020.5,-9.8,0,SSE,0.9,Aotizhongxin
7910,2016,11,25,14,107,119,28,95,2100,8,5.6,1019.8,-8.7,0,E,1,Aotizhongxin
7911,2016,11,25,15,111,132,30,107,2100,7,5.4,1019.5,-9.2,0,SE,1.2,Aotizhongxin
7912,2016,11,25,16,128,169,32,127,2500,3,5,1019.4,-7.2,0,SSE,1.3,Aotizhongxin
7913,2016,11,25,17,167,217,29,146,2900,2,3.8,1019.5,-6.2,0,ESE,1.5,Aotizhongxin
7914,2016,11,25,18,209,253,29,139,3000,2,4,1020.1,-5,0,SSW,2.5,Aotizhongxin
7915,2016,11,25,19,233,258,33,132,2800,2,2.4,1020,-4.1,0,SW,0.7,Aotizhongxin
7916,2016,11,25,20,278,295,27,123,2900,2,1.6,1020.1,-3.5,0,S,1,Aotizhongxin
7917,2016,11,25,21,306,312,22,115,2900,2,3,1020.5,-2.7,0,S,1.1,Aotizhongxin
7918,2016,11,25,22,308,322,19,114,3000,2,1.7,1020.1,-2.6,0,ESE,0.6,Aotizhongxin
7919,2016,11,25,23,318,320,17,117,3200,2,1,1019.6,-2.8,0,SE,0.8,Aotizhongxin
7920,2016,11,26,0,322,342,18,127,3900,3,0.5,1019,-2.7,0,ESE,0.8,Aotizhongxin
7921,2016,11,26,1,312,383,27,162,6000,8,-0.1,1019.1,-2.8,0,SW,0,Aotizhongxin
7922,2016,11,26,2,312,368,26,NA,5800,6,-0.7,1019.1,-3.4,0,ENE,1,Aotizhongxin
7923,2016,11,26,3,318,371,25,150,5400,6,-0.6,1018.3,-4.1,0,NE,1.3,Aotizhongxin
7924,2016,11,26,4,325,372,24,147,5500,2,-0.5,1017.3,-4,0,ENE,1.1,Aotizhongxin
7925,2016,11,26,5,325,364,17,131,5500,7,-1.3,1017,-3.8,0,ENE,0.8,Aotizhongxin
7926,2016,11,26,6,316,346,14,129,5400,6,-1.8,1016.9,-4,0,NE,1.1,Aotizhongxin
7927,2016,11,26,7,288,307,12,120,4800,5,-2.1,1017,-4.1,0,SSE,0.4,Aotizhongxin
7928,2016,11,26,8,276,322,10,118,4800,5,-2.4,1017.7,-4,0,E,0.9,Aotizhongxin
7929,2016,11,26,9,282,326,12,119,4800,5,-0.1,1017.7,-2.2,0,NW,0.5,Aotizhongxin
7930,2016,11,26,10,281,331,17,136,4700,5,2,1017.8,-2.2,0,ENE,1.3,Aotizhongxin
7931,2016,11,26,11,298,352,24,151,4900,6,5.4,1017,-3.9,0,NW,1.7,Aotizhongxin
7932,2016,11,26,12,197,339,26,110,2700,14,8.4,1015.9,-10.5,0,NW,1.3,Aotizhongxin
7933,2016,11,26,13,140,372,19,93,2000,21,8.8,1015,-6.2,0,SSW,1.2,Aotizhongxin
7934,2016,11,26,14,265,375,30,143,3100,10,8.1,1014.5,-4.4,0,S,2,Aotizhongxin
7935,2016,11,26,15,205,362,24,111,2100,17,8.1,1014.4,-5,0,SSW,1.4,Aotizhongxin
7936,2016,11,26,16,191,314,23,105,1900,19,6.4,1014.6,-5.9,0,SW,0.7,Aotizhongxin
7937,2016,11,26,17,240,390,20,129,2600,5,3.7,1014.8,-5.3,0,S,0.6,Aotizhongxin
7938,2016,11,26,18,238,366,17,133,2800,2,2.1,1015.4,-4,0,SSE,1,Aotizhongxin
7939,2016,11,26,19,270,396,14,133,3200,3,1.3,1015.5,-3.4,0,SE,1.1,Aotizhongxin
7940,2016,11,26,20,294,403,13,137,3500,3,1.5,1015.7,-3,0,NNW,0.3,Aotizhongxin
7941,2016,11,26,21,308,417,12,140,3700,4,2.3,1015.4,-3.4,0,W,1.4,Aotizhongxin
7942,2016,11,26,22,326,420,11,144,3700,3,0.8,1016,-3.1,0,ENE,1.1,Aotizhongxin
7943,2016,11,26,23,341,427,9,140,3900,3,0.2,1016.3,-3.2,0,ESE,0.9,Aotizhongxin
7944,2016,11,27,0,363,449,10,155,4700,3,0.1,1016.3,-3.1,0,ENE,1.1,Aotizhongxin
7945,2016,11,27,1,328,408,9,147,4700,3,-0.3,1016.7,-2.7,0,E,0.8,Aotizhongxin
7946,2016,11,27,2,186,186,13,107,2700,4,-0.9,1017.4,-3.1,0,NNE,1,Aotizhongxin
7947,2016,11,27,3,46,66,11,62,1100,18,0,1018.1,-4.8,0,NNE,1.4,Aotizhongxin
7948,2016,11,27,4,80,101,14,94,1900,2,-0.7,1018.6,-4.4,0,NE,1,Aotizhongxin
7949,2016,11,27,5,49,67,11,80,1200,7,-1,1019.2,-4.4,0,SSW,0.6,Aotizhongxin
7950,2016,11,27,6,55,95,11,83,1200,5,-2,1020.1,-4.7,0,W,0.3,Aotizhongxin
7951,2016,11,27,7,70,82,11,89,1500,2,-0.5,1021.2,-6.9,0,NNW,1.3,Aotizhongxin
7952,2016,11,27,8,35,35,8,67,1000,13,3.8,1022.9,-11.8,0,NNW,1.8,Aotizhongxin
7953,2016,11,27,9,15,18,7,28,500,46,4.8,1024.2,-13.6,0,NNW,2.6,Aotizhongxin
7954,2016,11,27,10,10,11,5,17,400,62,5.7,1025.1,-13.9,0,N,2.5,Aotizhongxin
7955,2016,11,27,11,8,15,4,12,400,69,5.9,1025.5,-15.4,0,N,4,Aotizhongxin
7956,2016,11,27,12,13,20,4,13,400,69,6.7,1025,-14.7,0,NNW,2.8,Aotizhongxin
7957,2016,11,27,13,12,27,4,14,400,69,6.7,1025,-15.4,0,NNW,3.6,Aotizhongxin
7958,2016,11,27,14,12,17,5,13,400,70,7.4,1024.7,-14.8,0,NW,2,Aotizhongxin
7959,2016,11,27,15,14,14,4,12,300,71,7.3,1025.1,-14.9,0,NW,3.1,Aotizhongxin
7960,2016,11,27,16,9,9,4,13,300,71,7.2,1025.5,-16.3,0,NNW,2.8,Aotizhongxin
7961,2016,11,27,17,9,9,4,21,400,63,6.1,1025.7,-16.5,0,NNW,2.4,Aotizhongxin
7962,2016,11,27,18,6,24,6,35,500,48,5.4,1026.6,-15.8,0,NE,1.8,Aotizhongxin
7963,2016,11,27,19,17,30,8,57,700,24,3.8,1027.5,-15.5,0,ENE,1.7,Aotizhongxin
7964,2016,11,27,20,21,36,11,66,800,17,2,1027.8,-14.2,0,ENE,1,Aotizhongxin
7965,2016,11,27,21,27,34,8,71,800,8,0.3,1028.3,-13.1,0,NE,0.6,Aotizhongxin
7966,2016,11,27,22,22,24,10,75,700,6,-1.2,1028.7,-11.9,0,NE,0.8,Aotizhongxin
7967,2016,11,27,23,22,40,9,76,700,3,0,1029.1,-12.7,0,SW,1.6,Aotizhongxin
7968,2016,11,28,0,17,17,7,78,800,2,-1.5,1029.4,-11.1,0,SSW,0.3,Aotizhongxin
7969,2016,11,28,1,18,30,6,80,900,2,-2.5,1029.3,-9.6,0,SW,0.1,Aotizhongxin
7970,2016,11,28,2,25,33,8,NA,1100,2,-2.8,1029.2,-10.4,0,SE,0,Aotizhongxin
7971,2016,11,28,3,46,66,13,76,1400,3,-2.9,1029.2,-8.4,0,NE,0.4,Aotizhongxin
7972,2016,11,28,4,57,92,15,80,2000,2,-3.6,1028.8,-8.5,0,ENE,0.4,Aotizhongxin
7973,2016,11,28,5,59,79,19,88,3000,2,-3.8,1028.4,-8.7,0,NE,1.2,Aotizhongxin
7974,2016,11,28,6,69,111,20,96,3500,3,-4.1,1028.3,-9.7,0,E,0.8,Aotizhongxin
7975,2016,11,28,7,69,96,21,92,3100,3,-4.4,1028.5,-9.2,0,ENE,1.3,Aotizhongxin
7976,2016,11,28,8,29,29,16,66,1300,2,-3.7,1028.8,-7.8,0,ENE,1,Aotizhongxin
7977,2016,11,28,9,26,49,15,68,1500,3,0.5,1029,-7.5,0,E,1.2,Aotizhongxin
7978,2016,11,28,10,39,97,16,69,1500,4,2.1,1029.2,-8.3,0,E,1.3,Aotizhongxin
7979,2016,11,28,11,38,59,21,63,1300,10,4.2,1028.8,-9.9,0,ESE,1.3,Aotizhongxin
7980,2016,11,28,12,40,40,NA,NA,1300,NA,5.8,1028,-10.9,0,SW,1.1,Aotizhongxin
7981,2016,11,28,13,42,64,18,67,1200,23,6.9,1026.9,-9.9,0,NW,1,Aotizhongxin
7982,2016,11,28,14,56,76,16,80,1400,17,8,1026.2,-8.6,0,NE,1.1,Aotizhongxin
7983,2016,11,28,15,67,100,18,99,1700,10,8.1,1025.8,-9.8,0,ENE,1.8,Aotizhongxin
7984,2016,11,28,16,81,119,20,112,2100,5,7.2,1025.8,-7.6,0,E,1.1,Aotizhongxin
7985,2016,11,28,17,92,134,21,126,2400,2,3.7,1026.2,-7.4,0,NE,0.6,Aotizhongxin
7986,2016,11,28,18,94,159,20,132,2700,2,1.8,1027.3,-8.1,0,NNE,0.8,Aotizhongxin
7987,2016,11,28,19,94,131,21,125,2500,2,1.7,1028,-7.4,0,ENE,1.8,Aotizhongxin
7988,2016,11,28,20,75,88,19,94,1700,2,0.5,1028.6,-7,0,ENE,0.5,Aotizhongxin
7989,2016,11,28,21,69,126,20,97,2000,3,-0.1,1028.8,-7.8,0,NE,0,Aotizhongxin
7990,2016,11,28,22,98,134,33,98,2400,5,-0.7,1029.4,-6.7,0,ENE,1.2,Aotizhongxin
7991,2016,11,28,23,108,168,29,100,2900,4,-1.1,1029.7,-6.7,0,WSW,0.5,Aotizhongxin
7992,2016,11,29,0,117,162,42,113,3200,5,-1.5,1030,-6.6,0,SW,0.9,Aotizhongxin
7993,2016,11,29,1,111,156,38,110,3100,3,-2.2,1029.9,-7.1,0,E,0.6,Aotizhongxin
7994,2016,11,29,2,110,133,27,110,3100,3,-2.2,1030.1,-6.9,0,NE,1.4,Aotizhongxin
7995,2016,11,29,3,109,144,26,109,3200,2,-2.3,1030.4,-7.6,0,ESE,1,Aotizhongxin
7996,2016,11,29,4,106,137,29,112,3400,2,-1.3,1030,-7.7,0,NNE,0.7,Aotizhongxin
7997,2016,11,29,5,98,102,27,101,3200,2,-2.6,1030.2,-7,0,E,0.9,Aotizhongxin
7998,2016,11,29,6,53,53,15,63,1500,2,-2.5,1030.2,-7,0,ENE,0.3,Aotizhongxin
7999,2016,11,29,7,38,38,11,60,1300,2,-3.1,1030.6,-6.7,0,ENE,0.7,Aotizhongxin
8000,2016,11,29,8,34,44,11,59,1300,2,-2,1031.5,-6,0,NE,1.1,Aotizhongxin
8001,2016,11,29,9,41,57,14,61,1600,2,0.7,1032.3,-6,0,ENE,1.2,Aotizhongxin
8002,2016,11,29,10,56,103,19,69,1900,3,1.8,1032.1,-5.6,0,ENE,1.7,Aotizhongxin
8003,2016,11,29,11,108,196,39,94,3200,4,3.3,1031.9,-4.9,0,E,1.2,Aotizhongxin
8004,2016,11,29,12,162,214,49,107,3800,4,4,1031.3,-3.8,0,SE,1.3,Aotizhongxin
8005,2016,11,29,13,165,203,42,109,3600,3,4.2,1030.5,-3.1,0,SSE,1.1,Aotizhongxin
8006,2016,11,29,14,149,160,33,96,3000,2,4.6,1029.5,-2.7,0,ESE,1.2,Aotizhongxin
8007,2016,11,29,15,121,143,28,87,2600,2,4.4,1029.3,-2.9,0,ENE,1.2,Aotizhongxin
8008,2016,11,29,16,124,155,NA,NA,2900,2,4.3,1028.8,-2.8,0,ENE,1.6,Aotizhongxin
8009,2016,11,29,17,101,120,22,85,2700,2,3.9,1028.3,-2.7,0,NE,0.9,Aotizhongxin
8010,2016,11,29,18,93,133,20,86,2700,2,3.8,1028.1,-2.6,0,NE,1.1,Aotizhongxin
8011,2016,11,29,19,124,219,26,100,3500,2,3.1,1027.8,-2.6,0,NNE,0.6,Aotizhongxin
8012,2016,11,29,20,166,233,36,112,4200,4,3.6,1027.5,-3,0,NE,1.1,Aotizhongxin
8013,2016,11,29,21,156,204,39,105,4000,3,3.6,1027,-2.4,0,NE,1.1,Aotizhongxin
8014,2016,11,29,22,151,216,37,104,3900,2,3.4,1026.5,-1.6,0,E,1.7,Aotizhongxin
8015,2016,11,29,23,146,198,34,102,3800,2,3.1,1025.7,-1.7,0,E,1.2,Aotizhongxin
8016,2016,11,30,0,143,178,28,97,3700,2,2,1024.8,-2,0,NE,1,Aotizhongxin
8017,2016,11,30,1,123,156,23,89,3400,2,1.8,1023.9,-1.6,0,ENE,1.3,Aotizhongxin
8018,2016,11,30,2,91,118,16,NA,2800,2,2.1,1023.1,-1.3,0,NNE,1,Aotizhongxin
8019,2016,11,30,3,96,123,16,79,2900,2,1.8,1022.1,-1.6,0,NE,0.8,Aotizhongxin
8020,2016,11,30,4,103,131,12,79,3200,2,-0.2,1021.4,-2.3,0,ENE,0.4,Aotizhongxin
8021,2016,11,30,5,114,153,10,84,3400,2,-0.6,1020.9,-2.2,0,NNE,0.5,Aotizhongxin
8022,2016,11,30,6,141,173,10,96,4300,2,-0.7,1020.4,-2.1,0,SW,0.8,Aotizhongxin
8023,2016,11,30,7,143,174,8,94,4100,2,-1.6,1020.6,-2.7,0,NNE,0.2,Aotizhongxin
8024,2016,11,30,8,134,162,9,94,3900,2,-1.1,1020.9,-2.1,0,ESE,1.1,Aotizhongxin
8025,2016,11,30,9,129,164,10,94,3700,2,1.3,1020.8,-0.8,0,E,0.8,Aotizhongxin
8026,2016,11,30,10,129,167,13,99,3500,2,4.2,1020.1,-0.6,0,E,1.3,Aotizhongxin
8027,2016,11,30,11,138,175,19,110,3400,4,6.8,1019.7,-0.7,0,SE,0.8,Aotizhongxin
8028,2016,11,30,12,156,237,25,136,3800,6,7.7,1018.5,-1.3,0,SSW,1.9,Aotizhongxin
8029,2016,11,30,13,184,197,26,137,3300,8,8.6,1017.5,-2.1,0,SSW,1.9,Aotizhongxin
8030,2016,11,30,14,151,173,24,104,2100,17,9.2,1017.2,-3.1,0,SW,2.6,Aotizhongxin
8031,2016,11,30,15,130,161,21,85,1600,26,10.1,1016.9,-3.3,0,SW,1.9,Aotizhongxin
8032,2016,11,30,16,97,104,15,63,1100,39,10.2,1017.2,-6.6,0,NW,2.8,Aotizhongxin
8033,2016,11,30,17,12,55,4,19,300,71,10.7,1017.7,-10.8,0,NW,6.2,Aotizhongxin
8034,2016,11,30,18,6,48,3,18,200,75,9.9,1019.3,-10.9,0,WNW,4.2,Aotizhongxin
8035,2016,11,30,19,4,22,2,19,200,74,9.1,1020.7,-10.5,0,NW,4.4,Aotizhongxin
8036,2016,11,30,20,10,15,3,25,300,67,8.2,1021.8,-9.7,0,NW,2.6,Aotizhongxin
8037,2016,11,30,21,3,13,2,19,200,72,7.7,1022.5,-9.7,0,NW,3.8,Aotizhongxin
8038,2016,11,30,22,8,15,4,24,300,63,7.1,1023.6,-9.3,0,NW,3.6,Aotizhongxin
8039,2016,11,30,23,9,16,6,35,300,48,6.1,1023.8,-8.6,0,N,1.5,Aotizhongxin
8040,2016,12,1,0,10,10,6,38,400,45,3.5,1024.1,-8.5,0,E,1,Aotizhongxin
8041,2016,12,1,1,9,9,6,28,300,56,5.4,1024.3,-9.6,0,NW,1.6,Aotizhongxin
8042,2016,12,1,2,10,10,3,25,200,58,4.3,1024.6,-9.5,0,ENE,0.8,Aotizhongxin
8043,2016,12,1,3,4,8,3,20,200,63,0.8,1024.9,-8.7,0,E,0.7,Aotizhongxin
8044,2016,12,1,4,5,6,2,27,300,54,0.1,1025.1,-8.6,0,NW,0.2,Aotizhongxin
8045,2016,12,1,5,7,7,2,42,300,36,0.1,1025.6,-8.4,0,WSW,1,Aotizhongxin
8046,2016,12,1,6,7,15,4,46,400,33,4,1026.2,-10.5,0,NW,1.4,Aotizhongxin
8047,2016,12,1,7,9,24,6,51,400,29,5,1027.4,-11.6,0,NW,2.2,Aotizhongxin
8048,2016,12,1,8,9,28,7,46,500,32,5.2,1028.5,-11.9,0,N,2.6,Aotizhongxin
8049,2016,12,1,9,12,38,10,39,600,41,5.9,1029.4,-12.2,0,NNW,1.9,Aotizhongxin
8050,2016,12,1,10,10,28,6,25,400,58,7,1029.9,-12.8,0,NNW,2.4,Aotizhongxin
8051,2016,12,1,11,3,22,4,15,300,70,8,1030.2,-13,0,NNW,2.7,Aotizhongxin
8052,2016,12,1,12,11,12,3,13,300,73,9,1029.9,-12.8,0,NNW,2.2,Aotizhongxin
8053,2016,12,1,13,11,13,2,12,300,75,9.4,1029.1,-13.8,0,N,2.5,Aotizhongxin
8054,2016,12,1,14,8,10,2,11,300,77,10,1028.6,-13.3,0,WNW,1.5,Aotizhongxin
8055,2016,12,1,15,7,19,2,16,300,71,10.3,1028.5,-13.7,0,NW,2,Aotizhongxin
8056,2016,12,1,16,7,12,3,18,300,69,10,1028.6,-13.3,0,NNW,1.3,Aotizhongxin
8057,2016,12,1,17,10,38,2,48,500,37,6.6,1028.6,-12.1,0,E,0.7,Aotizhongxin
8058,2016,12,1,18,41,109,10,85,900,12,4.2,1028.6,-9.9,0,W,0.3,Aotizhongxin
8059,2016,12,1,19,79,107,19,108,1400,3,2.9,1028.6,-9.1,0,NE,0.5,Aotizhongxin
8060,2016,12,1,20,95,124,24,111,1700,2,2.7,1028.7,-9.6,0,SW,0.2,Aotizhongxin
8061,2016,12,1,21,108,125,20,110,1600,3,1.7,1028.7,-7.9,0,NNW,0.4,Aotizhongxin
8062,2016,12,1,22,115,131,16,113,1700,2,1.8,1028.7,-6.3,0,W,1.3,Aotizhongxin
8063,2016,12,1,23,131,147,24,113,2000,2,4.5,1028.6,-6.7,0,W,1.7,Aotizhongxin
8064,2016,12,2,0,133,146,27,109,2300,2,5.3,1028.5,-6.9,0,W,2.4,Aotizhongxin
8065,2016,12,2,1,110,127,25,109,3400,3,0.6,1028.6,-8.6,0,ENE,1.1,Aotizhongxin
8066,2016,12,2,2,84,95,24,NA,2800,3,-0.4,1028.5,-8.4,0,NE,1,Aotizhongxin
8067,2016,12,2,3,62,62,18,76,1900,2,-2.3,1028.2,-7.4,0,ENE,1.2,Aotizhongxin
8068,2016,12,2,4,53,53,19,72,2000,NA,-2.9,1027.6,-7.4,0,ENE,0.9,Aotizhongxin
8069,2016,12,2,5,45,45,11,67,1500,2,-2.2,1027.4,-7.9,0,ENE,0.3,Aotizhongxin
8070,2016,12,2,6,26,26,6,56,900,6,-2.2,1026.8,-7.5,0,N,0.6,Aotizhongxin
8071,2016,12,2,7,18,20,7,53,700,9,-1.6,1027.1,-7.5,0,NE,0.9,Aotizhongxin
8072,2016,12,2,8,31,46,9,65,1200,2,-1.7,1027.2,-7.2,0,NE,0.9,Aotizhongxin
8073,2016,12,2,9,24,29,10,55,900,11,2.1,1027.5,-7,0,NE,0.7,Aotizhongxin
8074,2016,12,2,10,21,37,10,48,900,19,4.1,1027.5,-9,0,NNE,1.4,Aotizhongxin
8075,2016,12,2,11,32,53,16,55,1100,21,5.6,1026.8,-9.1,0,ENE,2,Aotizhongxin
8076,2016,12,2,12,43,50,19,57,1100,24,7.8,1025.5,-7.9,0,ENE,0.7,Aotizhongxin
8077,2016,12,2,13,43,43,19,48,900,34,9.8,1024.3,-8.8,0,WSW,1,Aotizhongxin
8078,2016,12,2,14,46,48,17,57,1000,34,10.6,1023.4,-8.7,0,SSE,1.4,Aotizhongxin
8079,2016,12,2,15,55,63,16,71,1100,28,11.4,1022.9,-7.5,0,SE,0.9,Aotizhongxin
8080,2016,12,2,16,65,110,18,99,1400,16,10.1,1022.6,-7.2,0,S,1.2,Aotizhongxin
8081,2016,12,2,17,104,160,20,134,2100,2,7.5,1022,-6.6,0,S,1.2,Aotizhongxin
8082,2016,12,2,18,153,196,20,139,2200,2,4.8,1022.3,-6.2,0,S,0.9,Aotizhongxin
8083,2016,12,2,19,172,192,20,134,2200,2,3.5,1022.6,-5.4,0,SW,0.6,Aotizhongxin
8084,2016,12,2,20,175,202,18,131,2300,2,2.4,1022.8,-4.6,0,WNW,1.1,Aotizhongxin
8085,2016,12,2,21,199,211,22,132,2700,2,2,1022.6,-4.3,0,W,0.6,Aotizhongxin
8086,2016,12,2,22,212,214,19,128,2900,3,0.7,1022.2,-4.3,0,ENE,0.8,Aotizhongxin
8087,2016,12,2,23,174,179,25,125,3800,4,0.5,1021.9,-4.7,0,NE,1,Aotizhongxin
8088,2016,12,3,0,145,145,33,108,3500,5,-0.3,1021.1,-5.1,0,NE,1.1,Aotizhongxin
8089,2016,12,3,1,142,155,36,102,3700,6,-1,1020.9,-5.2,0,E,0.4,Aotizhongxin
8090,2016,12,3,2,159,176,28,105,4200,6,-1.8,1020.7,-5.5,0,E,0.6,Aotizhongxin
8091,2016,12,3,3,153,153,23,102,3800,4,-1.9,1020.3,-5.2,0,NE,0.6,Aotizhongxin
8092,2016,12,3,4,95,95,16,76,2100,2,-0.8,1019.9,-5.6,0,E,0.5,Aotizhongxin
8093,2016,12,3,5,93,93,12,74,2100,2,-0.3,1019.4,-5.7,0,ENE,0.9,Aotizhongxin
8094,2016,12,3,6,89,98,12,78,2500,2,-1.1,1019.3,-5.7,0,NE,0.9,Aotizhongxin
8095,2016,12,3,7,107,124,14,88,3600,2,-1.9,1019.5,-5.6,0,ENE,0.9,Aotizhongxin
8096,2016,12,3,8,88,88,12,77,2700,2,-0.8,1019.2,-5,0,ENE,0.8,Aotizhongxin
8097,2016,12,3,9,58,61,13,60,1400,2,0.3,1019.4,-4.5,0,NE,0.2,Aotizhongxin
8098,2016,12,3,10,70,72,16,66,1800,4,2.1,1019.4,-4.4,0,ENE,1.4,Aotizhongxin
8099,2016,12,3,11,79,92,22,66,1600,10,4.1,1018.4,-4.1,0,ENE,1.4,Aotizhongxin
8100,2016,12,3,12,116,135,27,79,1700,15,5.7,1017.2,-3.7,0,E,1.1,Aotizhongxin
8101,2016,12,3,13,154,162,34,95,2000,19,7.1,1015.8,-3.2,0,NNE,1,Aotizhongxin
8102,2016,12,3,14,180,198,35,117,2400,17,7.4,1014.7,-2.6,0,E,1.5,Aotizhongxin
8103,2016,12,3,15,217,264,39,150,2900,10,7.8,1014.6,-2.5,0,NE,0.7,Aotizhongxin
8104,2016,12,3,16,254,273,38,166,3100,5,7.1,1014.1,-2.1,0,ESE,1.7,Aotizhongxin
8105,2016,12,3,17,293,333,34,175,3800,2,4.9,1014.1,-1.8,0,ESE,1.5,Aotizhongxin
8106,2016,12,3,18,355,401,26,176,4300,2,3.4,1014.5,-1.6,0,E,0.9,Aotizhongxin
8107,2016,12,3,19,358,391,22,176,4500,2,2.7,1014.6,-1.3,0,E,1,Aotizhongxin
8108,2016,12,3,20,384,414,18,178,4900,3,2,1014,-1.1,0,E,1.1,Aotizhongxin
8109,2016,12,3,21,413,441,16,184,5800,4,2,1013.9,-0.8,0,NE,0.5,Aotizhongxin
8110,2016,12,3,22,450,516,16,185,6700,4,2.2,1013.8,-0.1,0,NE,1,Aotizhongxin
8111,2016,12,3,23,510,557,15,185,6900,4,1.3,1013.8,-0.6,0,ESE,0.3,Aotizhongxin
8112,2016,12,4,0,518,565,14,182,6600,4,1,1013.5,-0.2,0,NE,1.6,Aotizhongxin
8113,2016,12,4,1,530,567,14,180,6700,4,-0.4,1013.2,-1.4,0,ENE,0.5,Aotizhongxin
8114,2016,12,4,2,518,544,7,NA,6700,3,-0.7,1013,-1.7,0,N,0.4,Aotizhongxin
8115,2016,12,4,3,519,538,7,168,6900,4,-0.6,1012.9,-1.4,0,NE,0.1,Aotizhongxin
8116,2016,12,4,4,510,513,8,160,7200,2,-0.9,1012.5,-1.7,0,NW,0,Aotizhongxin
8117,2016,12,4,5,463,463,7,146,6200,4,-0.7,1012.1,-1.4,0,WSW,0.6,Aotizhongxin
8118,2016,12,4,6,448,448,8,152,6300,3,-0.8,1012.2,-1.6,0,NNW,0.4,Aotizhongxin
8119,2016,12,4,7,403,403,8,151,6000,3,-2.1,1012,-2.9,0,E,0.9,Aotizhongxin
8120,2016,12,4,8,351,351,8,149,5300,3,-1.3,1012.7,-2.1,0,S,0.1,Aotizhongxin
8121,2016,12,4,9,333,333,11,153,5300,4,1.6,1012.9,0,0,NNE,0.8,Aotizhongxin
8122,2016,12,4,10,337,337,16,160,5300,5,4.2,1012.8,-2,0,NNE,0.8,Aotizhongxin
8123,2016,12,4,11,277,277,20,140,4300,6,5.2,1012.8,-1.9,0,WNW,0.6,Aotizhongxin
8124,2016,12,4,12,256,256,21,128,3800,5,5.9,1012,-2,0,SW,0,Aotizhongxin
8125,2016,12,4,13,230,230,28,127,3700,6,7.1,1011.2,-3.5,0,NE,1.5,Aotizhongxin
8126,2016,12,4,14,160,160,33,97,2600,18,9,1010.7,-3.9,0,ENE,1.4,Aotizhongxin
8127,2016,12,4,15,87,87,22,60,1400,36,10.1,1011,-5.1,0,ENE,1.3,Aotizhongxin
8128,2016,12,4,16,63,139,18,51,1000,40,8.5,1011.6,-5,0,ENE,1.5,Aotizhongxin
8129,2016,12,4,17,128,128,19,105,2100,4,5,1012,-4.1,0,ENE,0.7,Aotizhongxin
8130,2016,12,4,18,106,161,14,108,2000,2,5.5,1013.4,-2.8,0,SSE,1.3,Aotizhongxin
8131,2016,12,4,19,200,228,17,97,2600,14,5.7,1014.2,-1,0,SE,1.3,Aotizhongxin
8132,2016,12,4,20,230,230,16,82,2700,19,3.8,1015.1,-1,0,SSE,1,Aotizhongxin
8133,2016,12,4,21,241,241,12,90,2900,8,2.9,1015.5,-1.1,0,NNW,0.4,Aotizhongxin
8134,2016,12,4,22,269,269,9,107,3600,2,1.2,1015.7,-1.4,0,NE,0.2,Aotizhongxin
8135,2016,12,4,23,263,263,7,101,3600,2,0.6,1016.3,-1.2,0,NE,0.1,Aotizhongxin
8136,2016,12,5,0,160,160,8,79,2100,6,1.7,1016.5,-1.6,0,SSW,1,Aotizhongxin
8137,2016,12,5,1,104,104,8,63,1400,13,3.5,1016.8,-3.3,0,SE,1.2,Aotizhongxin
8138,2016,12,5,2,86,86,7,52,1100,20,2.3,1017.1,-3.8,0,SE,0.9,Aotizhongxin
8139,2016,12,5,3,71,71,7,52,1200,18,0.5,1017.7,-4,0,SSE,0.7,Aotizhongxin
8140,2016,12,5,4,71,71,8,66,1400,5,0.3,1018,-3.4,0,W,0.6,Aotizhongxin
8141,2016,12,5,5,68,68,10,69,1800,2,1.3,1018.7,-3.8,0,SW,0.9,Aotizhongxin
8142,2016,12,5,6,69,69,13,75,2100,2,1.3,1019.6,-4,0,WSW,0.8,Aotizhongxin
8143,2016,12,5,7,81,91,12,80,2300,2,2.5,1021.1,-3.4,0,NE,1.1,Aotizhongxin
8144,2016,12,5,8,69,69,9,67,1400,4,4.7,1022.8,-5.7,0,NNW,3.4,Aotizhongxin
8145,2016,12,5,9,19,53,10,37,700,33,4.2,1024.6,-9.2,0,NW,4.5,Aotizhongxin
8146,2016,12,5,10,9,48,8,21,400,53,4.2,1025.9,-11.5,0,NW,5.4,Aotizhongxin
8147,2016,12,5,11,12,40,6,15,300,63,4.2,1026.4,-12.7,0,NW,3.9,Aotizhongxin
8148,2016,12,5,12,3,8,3,13,300,68,4.9,1026.2,-14.5,0,NW,4,Aotizhongxin
8149,2016,12,5,13,5,15,2,11,300,69,5.9,1025.8,-16.7,0,NNW,3.7,Aotizhongxin
8150,2016,12,5,14,4,24,2,10,200,72,5.7,1025.9,-18.2,0,NW,5.6,Aotizhongxin
8151,2016,12,5,15,5,23,2,11,200,71,5.3,1026.5,-19.3,0,NW,5.3,Aotizhongxin
8152,2016,12,5,16,7,24,2,12,200,73,4.8,1026.9,-21.4,0,NW,4.9,Aotizhongxin
8153,2016,12,5,17,4,15,2,18,300,68,4.2,1026.8,-21,0,NW,4.1,Aotizhongxin
8154,2016,12,5,18,9,26,4,28,400,58,3.3,1027,-20.2,0,ENE,1.7,Aotizhongxin
8155,2016,12,5,19,7,22,6,47,500,36,1.4,1027.3,-18.1,0,ENE,1.3,Aotizhongxin
